date,item_name,style_type,price,stock_level,quantity_sold,promotion,is_weekend,is_holiday,appointments_per_day,day_of_week,month,item_style,lag_sales,rolling_avg_3,units_per_appt,stock_pressure
2024-10-20,hairspray,box_braids,7.03,33,15,1,1,0,12,6,10,hairspray_box_braids,8.0,9.0,1.1538461538461537,2.5384615384615383
2024-10-21,premium_braiding_hair,twists,18.14,60,49,1,0,0,16,0,10,premium_braiding_hair_twists,69.0,50.0,2.8823529411764706,3.5294117647058822
2024-10-21,standard_braiding_hair,knotless,13.6,19,19,0,0,0,13,0,10,standard_braiding_hair_knotless,39.0,33.0,1.3571428571428572,1.3571428571428572
2024-10-21,beads,knotless,4.18,71,26,1,0,0,10,0,10,beads_knotless,23.0,24.666666666666668,2.3636363636363638,6.454545454545454
2024-10-21,edge_control,box_braids,8.74,22,22,1,0,0,12,0,10,edge_control_box_braids,25.0,26.0,1.6923076923076923,1.6923076923076923
2024-10-21,hair_gel,cornrows,5.7,21,17,0,0,0,8,0,10,hair_gel_cornrows,24.0,22.0,1.8888888888888888,2.3333333333333335
2024-10-21,mousse,box_braids,7.92,16,16,0,0,0,12,0,10,mousse_box_braids,24.0,23.333333333333332,1.2307692307692308,1.2307692307692308
2024-10-21,hairspray,cornrows,8.8,63,27,1,0,0,14,0,10,hairspray_cornrows,15.0,16.666666666666668,1.8,4.2
2024-10-22,premium_braiding_hair,knotless,18.84,79,53,0,0,0,10,1,10,premium_braiding_hair_knotless,49.0,57.0,4.818181818181818,7.181818181818182
2024-10-22,standard_braiding_hair,box_braids,16.16,68,33,0,0,0,7,1,10,standard_braiding_hair_box_braids,19.0,30.333333333333332,4.125,8.5
2024-10-22,beads,cornrows,4.97,28,26,1,0,0,9,1,10,beads_cornrows,26.0,25.0,2.6,2.8
2024-10-22,edge_control,cornrows,7.26,34,23,0,0,0,9,1,10,edge_control_cornrows,22.0,23.333333333333332,2.3,3.4
2024-10-22,hair_gel,box_braids,5.91,55,14,1,0,0,6,1,10,hair_gel_box_braids,17.0,18.333333333333332,2.0,7.857142857142857
2024-10-22,mousse,box_braids,9.54,45,19,0,0,0,7,1,10,mousse_box_braids,16.0,19.666666666666668,2.375,5.625
2024-10-22,hairspray,knotless,7.67,79,21,0,0,0,15,1,10,hairspray_knotless,27.0,21.0,1.3125,4.9375
2024-10-23,premium_braiding_hair,cornrows,18.1,23,23,0,0,0,7,2,10,premium_braiding_hair_cornrows,53.0,41.666666666666664,2.875,2.875
2024-10-23,standard_braiding_hair,twists,16.73,18,18,0,0,0,9,2,10,standard_braiding_hair_twists,33.0,23.333333333333332,1.8,1.8
2024-10-23,beads,cornrows,4.74,19,19,0,0,0,11,2,10,beads_cornrows,26.0,23.666666666666668,1.5833333333333333,1.5833333333333333
2024-10-23,edge_control,twists,7.71,68,17,0,0,0,10,2,10,edge_control_twists,23.0,20.666666666666668,1.5454545454545454,6.181818181818182
2024-10-23,hair_gel,knotless,6.46,53,13,0,0,0,10,2,10,hair_gel_knotless,14.0,14.666666666666666,1.1818181818181819,4.818181818181818
2024-10-23,mousse,knotless,8.38,35,25,1,0,0,5,2,10,mousse_knotless,19.0,20.0,4.166666666666667,5.833333333333333
2024-10-23,hairspray,knotless,7.07,22,15,0,0,0,9,2,10,hairspray_knotless,21.0,21.0,1.5,2.2
2024-10-24,premium_braiding_hair,box_braids,16.9,66,66,1,0,0,15,3,10,premium_braiding_hair_box_braids,23.0,47.333333333333336,4.125,4.125
2024-10-24,standard_braiding_hair,cornrows,15.88,29,23,0,0,0,7,3,10,standard_braiding_hair_cornrows,18.0,24.666666666666668,2.875,3.625
2024-10-24,beads,knotless,4.6,34,16,0,0,0,8,3,10,beads_knotless,19.0,20.333333333333332,1.7777777777777777,3.7777777777777777
2024-10-24,edge_control,box_braids,6.55,16,16,0,0,0,10,3,10,edge_control_box_braids,17.0,18.666666666666668,1.4545454545454546,1.4545454545454546
2024-10-24,hair_gel,twists,6.65,63,12,0,0,0,3,3,10,hair_gel_twists,13.0,13.0,3.0,15.75
2024-10-24,mousse,twists,9.14,65,26,0,0,0,13,3,10,mousse_twists,25.0,23.333333333333332,1.8571428571428572,4.642857142857143
2024-10-24,hairspray,cornrows,7.84,28,17,0,0,0,5,3,10,hairspray_cornrows,15.0,17.666666666666668,2.8333333333333335,4.666666666666667
2024-10-25,premium_braiding_hair,twists,18.56,56,49,1,0,0,13,4,10,premium_braiding_hair_twists,66.0,46.0,3.5,4.0
2024-10-25,standard_braiding_hair,cornrows,15.56,37,35,0,0,0,10,4,10,standard_braiding_hair_cornrows,23.0,25.333333333333332,3.1818181818181817,3.3636363636363638
2024-10-25,beads,box_braids,5.9,16,16,0,0,0,6,4,10,beads_box_braids,16.0,17.0,2.2857142857142856,2.2857142857142856
2024-10-25,edge_control,twists,5.53,41,15,1,0,0,6,4,10,edge_control_twists,16.0,16.0,2.142857142857143,5.857142857142857
2024-10-25,hair_gel,cornrows,5.21,62,32,0,0,0,12,4,10,hair_gel_cornrows,12.0,19.0,2.4615384615384617,4.769230769230769
2024-10-25,mousse,twists,8.87,68,21,0,0,0,12,4,10,mousse_twists,26.0,24.0,1.6153846153846154,5.230769230769231
2024-10-25,hairspray,knotless,8.12,29,11,0,0,0,16,4,10,hairspray_knotless,17.0,14.333333333333334,0.6470588235294118,1.7058823529411764
2024-10-26,premium_braiding_hair,twists,16.58,78,51,1,1,0,6,5,10,premium_braiding_hair_twists,49.0,55.333333333333336,7.285714285714286,11.142857142857142
2024-10-26,standard_braiding_hair,box_braids,16.93,27,27,0,1,0,12,5,10,standard_braiding_hair_box_braids,35.0,28.333333333333332,2.076923076923077,2.076923076923077
2024-10-26,beads,box_braids,5.54,70,27,0,1,0,12,5,10,beads_box_braids,16.0,19.666666666666668,2.076923076923077,5.384615384615385
2024-10-26,edge_control,knotless,6.48,58,25,0,1,0,8,5,10,edge_control_knotless,15.0,18.666666666666668,2.7777777777777777,6.444444444444445
2024-10-26,hair_gel,box_braids,4.63,68,15,0,1,0,6,5,10,hair_gel_box_braids,32.0,19.666666666666668,2.142857142857143,9.714285714285714
2024-10-26,mousse,knotless,8.58,28,28,1,1,0,4,5,10,mousse_knotless,21.0,25.0,5.6,5.6
2024-10-26,hairspray,twists,7.33,69,20,0,1,0,13,5,10,hairspray_twists,11.0,16.0,1.4285714285714286,4.928571428571429
2024-10-27,premium_braiding_hair,box_braids,19.06,33,33,1,1,0,18,6,10,premium_braiding_hair_box_braids,51.0,44.333333333333336,1.736842105263158,1.736842105263158
2024-10-27,standard_braiding_hair,cornrows,16.03,24,24,1,1,0,11,6,10,standard_braiding_hair_cornrows,27.0,28.666666666666668,2.0,2.0
2024-10-27,beads,knotless,4.58,20,20,0,1,0,5,6,10,beads_knotless,27.0,21.0,3.3333333333333335,3.3333333333333335
2024-10-27,edge_control,twists,5.33,56,25,0,1,0,13,6,10,edge_control_twists,25.0,21.666666666666668,1.7857142857142858,4.0
2024-10-27,hair_gel,twists,6.49,56,18,0,1,0,12,6,10,hair_gel_twists,15.0,21.666666666666668,1.3846153846153846,4.3076923076923075
2024-10-27,mousse,box_braids,8.29,63,35,0,1,0,10,6,10,mousse_box_braids,28.0,28.0,3.1818181818181817,5.7272727272727275
2024-10-27,hairspray,box_braids,6.82,19,16,0,1,0,9,6,10,hairspray_box_braids,20.0,15.666666666666666,1.6,1.9
2024-10-28,premium_braiding_hair,twists,16.23,22,22,0,0,0,13,0,10,premium_braiding_hair_twists,33.0,35.333333333333336,1.5714285714285714,1.5714285714285714
2024-10-28,standard_braiding_hair,twists,14.55,68,41,1,0,0,9,0,10,standard_braiding_hair_twists,24.0,30.666666666666668,4.1,6.8
2024-10-28,beads,knotless,4.64,71,23,1,0,0,9,0,10,beads_knotless,20.0,23.333333333333332,2.3,7.1
2024-10-28,edge_control,twists,7.31,43,19,0,0,0,11,0,10,edge_control_twists,25.0,23.0,1.5833333333333333,3.5833333333333335
2024-10-28,hair_gel,knotless,5.49,77,12,0,0,0,10,0,10,hair_gel_knotless,18.0,15.0,1.0909090909090908,7.0
2024-10-28,mousse,knotless,7.66,52,31,1,0,0,6,0,10,mousse_knotless,35.0,31.333333333333332,4.428571428571429,7.428571428571429
2024-10-28,hairspray,knotless,8.41,48,26,1,0,0,11,0,10,hairspray_knotless,16.0,20.666666666666668,2.1666666666666665,4.0
2024-10-29,premium_braiding_hair,knotless,17.14,69,47,0,0,0,8,1,10,premium_braiding_hair_knotless,22.0,34.0,5.222222222222222,7.666666666666667
2024-10-29,standard_braiding_hair,box_braids,16.12,75,41,0,0,0,13,1,10,standard_braiding_hair_box_braids,41.0,35.333333333333336,2.9285714285714284,5.357142857142857
2024-10-29,beads,twists,6.14,57,31,0,0,0,14,1,10,beads_twists,23.0,24.666666666666668,2.066666666666667,3.8
2024-10-29,edge_control,box_braids,7.0,16,15,0,0,0,12,1,10,edge_control_box_braids,19.0,19.666666666666668,1.1538461538461537,1.2307692307692308
2024-10-29,hair_gel,box_braids,6.83,56,18,0,0,0,13,1,10,hair_gel_box_braids,12.0,16.0,1.2857142857142858,4.0
2024-10-29,mousse,box_braids,7.16,55,23,0,0,0,4,1,10,mousse_box_braids,31.0,29.666666666666668,4.6,11.0
2024-10-29,hairspray,cornrows,9.13,33,13,0,0,0,10,1,10,hairspray_cornrows,26.0,18.333333333333332,1.1818181818181819,3.0
2024-10-30,premium_braiding_hair,box_braids,18.5,54,54,1,0,0,10,2,10,premium_braiding_hair_box_braids,47.0,41.0,4.909090909090909,4.909090909090909
2024-10-30,standard_braiding_hair,box_braids,15.07,63,39,0,0,0,10,2,10,standard_braiding_hair_box_braids,41.0,40.333333333333336,3.5454545454545454,5.7272727272727275
2024-10-30,beads,knotless,5.73,32,12,0,0,0,3,2,10,beads_knotless,31.0,22.0,3.0,8.0
2024-10-30,edge_control,twists,5.7,59,15,0,0,0,5,2,10,edge_control_twists,15.0,16.333333333333332,2.5,9.833333333333334
2024-10-30,hair_gel,twists,6.82,62,20,1,0,0,5,2,10,hair_gel_twists,18.0,16.666666666666668,3.3333333333333335,10.333333333333334
2024-10-30,mousse,box_braids,8.6,32,32,1,0,0,12,2,10,mousse_box_braids,23.0,28.666666666666668,2.4615384615384617,2.4615384615384617
2024-10-30,hairspray,box_braids,8.29,51,19,1,0,0,11,2,10,hairspray_box_braids,13.0,19.333333333333332,1.5833333333333333,4.25
2024-10-31,premium_braiding_hair,box_braids,19.01,73,50,0,0,0,8,3,10,premium_braiding_hair_box_braids,54.0,50.333333333333336,5.555555555555555,8.11111111111111
2024-10-31,standard_braiding_hair,knotless,14.28,47,25,0,0,0,13,3,10,standard_braiding_hair_knotless,39.0,35.0,1.7857142857142858,3.357142857142857
2024-10-31,beads,twists,3.4,24,24,0,0,0,6,3,10,beads_twists,12.0,22.333333333333332,3.4285714285714284,3.4285714285714284
2024-10-31,edge_control,twists,6.78,61,9,0,0,0,8,3,10,edge_control_twists,15.0,13.0,1.0,6.777777777777778
2024-10-31,hair_gel,box_braids,5.19,40,18,1,0,0,9,3,10,hair_gel_box_braids,20.0,18.666666666666668,1.8,4.0
2024-10-31,mousse,cornrows,8.76,27,12,0,0,0,9,3,10,mousse_cornrows,32.0,22.333333333333332,1.2,2.7
2024-10-31,hairspray,twists,9.19,24,15,0,0,0,7,3,10,hairspray_twists,19.0,15.666666666666666,1.875,3.0
2024-11-01,premium_braiding_hair,cornrows,18.28,22,22,0,0,0,8,4,11,premium_braiding_hair_cornrows,50.0,42.0,2.4444444444444446,2.4444444444444446
2024-11-01,standard_braiding_hair,box_braids,15.5,54,28,0,0,0,5,4,11,standard_braiding_hair_box_braids,25.0,30.666666666666668,4.666666666666667,9.0
2024-11-01,beads,box_braids,5.67,76,20,0,0,0,11,4,11,beads_box_braids,24.0,18.666666666666668,1.6666666666666667,6.333333333333333
2024-11-01,edge_control,twists,6.58,29,28,1,0,0,11,4,11,edge_control_twists,9.0,17.333333333333332,2.3333333333333335,2.4166666666666665
2024-11-01,hair_gel,twists,4.32,32,16,0,0,0,11,4,11,hair_gel_twists,18.0,18.0,1.3333333333333333,2.6666666666666665
2024-11-01,mousse,cornrows,8.62,54,29,0,0,0,11,4,11,mousse_cornrows,12.0,24.333333333333332,2.4166666666666665,4.5
2024-11-01,hairspray,knotless,9.22,31,18,0,0,0,10,4,11,hairspray_knotless,15.0,17.333333333333332,1.6363636363636365,2.8181818181818183
2024-11-02,premium_braiding_hair,knotless,16.47,60,60,0,1,0,13,5,11,premium_braiding_hair_knotless,22.0,44.0,4.285714285714286,4.285714285714286
2024-11-02,standard_braiding_hair,box_braids,14.4,20,20,0,1,0,5,5,11,standard_braiding_hair_box_braids,28.0,24.333333333333332,3.3333333333333335,3.3333333333333335
2024-11-02,beads,knotless,4.77,62,31,0,1,0,11,5,11,beads_knotless,20.0,25.0,2.5833333333333335,5.166666666666667
2024-11-02,edge_control,cornrows,5.47,64,25,0,1,0,9,5,11,edge_control_cornrows,28.0,20.666666666666668,2.5,6.4
2024-11-02,hair_gel,cornrows,7.43,63,24,0,1,0,12,5,11,hair_gel_cornrows,16.0,19.333333333333332,1.8461538461538463,4.846153846153846
2024-11-02,mousse,knotless,9.01,46,26,0,1,0,7,5,11,mousse_knotless,29.0,22.333333333333332,3.25,5.75
2024-11-02,hairspray,knotless,8.95,74,28,1,1,0,15,5,11,hairspray_knotless,18.0,20.333333333333332,1.75,4.625
2024-11-03,premium_braiding_hair,knotless,17.59,37,37,1,1,0,4,6,11,premium_braiding_hair_knotless,60.0,39.666666666666664,7.4,7.4
2024-11-03,standard_braiding_hair,knotless,14.13,55,41,1,1,0,6,6,11,standard_braiding_hair_knotless,20.0,29.666666666666668,5.857142857142857,7.857142857142857
2024-11-03,beads,cornrows,6.03,33,33,1,1,0,7,6,11,beads_cornrows,31.0,28.0,4.125,4.125
2024-11-03,edge_control,twists,6.7,56,24,1,1,0,7,6,11,edge_control_twists,25.0,25.666666666666668,3.0,7.0
2024-11-03,hair_gel,box_braids,4.1,64,22,1,1,0,12,6,11,hair_gel_box_braids,24.0,20.666666666666668,1.6923076923076923,4.923076923076923
2024-11-03,mousse,twists,9.52,15,15,0,1,0,12,6,11,mousse_twists,26.0,23.333333333333332,1.1538461538461537,1.1538461538461537
2024-11-03,hairspray,knotless,6.95,42,13,0,1,0,3,6,11,hairspray_knotless,28.0,19.666666666666668,3.25,10.5
2024-11-04,premium_braiding_hair,twists,19.36,40,30,0,0,0,7,0,11,premium_braiding_hair_twists,37.0,42.333333333333336,3.75,5.0
2024-11-04,standard_braiding_hair,box_braids,14.94,72,35,0,0,0,9,0,11,standard_braiding_hair_box_braids,41.0,32.0,3.5,7.2
2024-11-04,beads,twists,5.51,54,41,1,0,0,17,0,11,beads_twists,33.0,35.0,2.2777777777777777,3.0
2024-11-04,edge_control,twists,7.96,16,16,0,0,0,9,0,11,edge_control_twists,24.0,21.666666666666668,1.6,1.6
2024-11-04,hair_gel,box_braids,6.93,37,16,0,0,0,12,0,11,hair_gel_box_braids,22.0,20.666666666666668,1.2307692307692308,2.8461538461538463
2024-11-04,mousse,box_braids,7.59,77,27,0,0,0,14,0,11,mousse_box_braids,15.0,22.666666666666668,1.8,5.133333333333334
2024-11-04,hairspray,box_braids,9.53,49,9,0,0,0,8,0,11,hairspray_box_braids,13.0,16.666666666666668,1.0,5.444444444444445
2024-11-05,premium_braiding_hair,box_braids,18.13,63,45,0,0,0,3,1,11,premium_braiding_hair_box_braids,30.0,37.333333333333336,11.25,15.75
2024-11-05,standard_braiding_hair,box_braids,12.75,40,38,1,0,0,4,1,11,standard_braiding_hair_box_braids,35.0,38.0,7.6,8.0
2024-11-05,beads,knotless,2.96,68,25,0,0,0,6,1,11,beads_knotless,41.0,33.0,3.5714285714285716,9.714285714285714
2024-11-05,edge_control,box_braids,6.3,19,19,0,0,0,16,1,11,edge_control_box_braids,16.0,19.666666666666668,1.1176470588235294,1.1176470588235294
2024-11-05,hair_gel,knotless,6.8,76,24,0,0,0,10,1,11,hair_gel_knotless,16.0,20.666666666666668,2.1818181818181817,6.909090909090909
2024-11-05,mousse,knotless,9.68,42,16,0,0,0,9,1,11,mousse_knotless,27.0,19.333333333333332,1.6,4.2
2024-11-05,hairspray,twists,6.37,62,7,1,0,0,5,1,11,hairspray_twists,9.0,9.666666666666666,1.1666666666666667,10.333333333333334
2024-11-06,premium_braiding_hair,cornrows,20.83,56,28,0,0,0,11,2,11,premium_braiding_hair_cornrows,45.0,34.333333333333336,2.3333333333333335,4.666666666666667
2024-11-06,standard_braiding_hair,knotless,14.5,58,30,0,0,0,14,2,11,standard_braiding_hair_knotless,38.0,34.333333333333336,2.0,3.8666666666666667
2024-11-06,beads,knotless,4.95,23,23,1,0,0,3,2,11,beads_knotless,25.0,29.666666666666668,5.75,5.75
2024-11-06,edge_control,box_braids,8.22,19,19,1,0,0,13,2,11,edge_control_box_braids,19.0,18.0,1.3571428571428572,1.3571428571428572
2024-11-06,hair_gel,knotless,5.84,40,14,1,0,0,10,2,11,hair_gel_knotless,24.0,18.0,1.2727272727272727,3.6363636363636362
2024-11-06,mousse,box_braids,7.92,73,35,1,0,0,13,2,11,mousse_box_braids,16.0,26.0,2.5,5.214285714285714
2024-11-06,hairspray,cornrows,8.1,29,14,0,0,0,9,2,11,hairspray_cornrows,7.0,10.0,1.4,2.9
2024-11-07,premium_braiding_hair,box_braids,18.47,16,16,0,0,0,10,3,11,premium_braiding_hair_box_braids,28.0,29.666666666666668,1.4545454545454546,1.4545454545454546
2024-11-07,standard_braiding_hair,cornrows,14.63,61,29,0,0,0,12,3,11,standard_braiding_hair_cornrows,30.0,32.333333333333336,2.230769230769231,4.6923076923076925
2024-11-07,beads,box_braids,4.33,66,18,0,0,0,10,3,11,beads_box_braids,23.0,22.0,1.6363636363636365,6.0
2024-11-07,edge_control,knotless,7.72,45,13,0,0,0,6,3,11,edge_control_knotless,19.0,17.0,1.8571428571428572,6.428571428571429
2024-11-07,hair_gel,knotless,4.88,65,8,0,0,0,7,3,11,hair_gel_knotless,14.0,15.333333333333334,1.0,8.125
2024-11-07,mousse,knotless,7.89,61,31,0,0,0,12,3,11,mousse_knotless,35.0,27.333333333333332,2.3846153846153846,4.6923076923076925
2024-11-07,hairspray,cornrows,7.38,21,14,0,0,0,9,3,11,hairspray_cornrows,14.0,11.666666666666666,1.4,2.1
2024-11-08,premium_braiding_hair,knotless,17.06,42,42,1,0,0,7,4,11,premium_braiding_hair_knotless,16.0,28.666666666666668,5.25,5.25
2024-11-08,standard_braiding_hair,box_braids,14.98,47,36,0,0,0,7,4,11,standard_braiding_hair_box_braids,29.0,31.666666666666668,4.5,5.875
2024-11-08,beads,cornrows,5.65,54,21,1,0,0,5,4,11,beads_cornrows,18.0,20.666666666666668,3.5,9.0
2024-11-08,edge_control,knotless,7.21,64,17,1,0,0,3,4,11,edge_control_knotless,13.0,16.333333333333332,4.25,16.0
2024-11-08,hair_gel,box_braids,5.14,48,14,1,0,0,14,4,11,hair_gel_box_braids,8.0,12.0,0.9333333333333333,3.2
2024-11-08,mousse,knotless,8.04,41,25,0,0,0,6,4,11,mousse_knotless,31.0,30.333333333333332,3.5714285714285716,5.857142857142857
2024-11-08,hairspray,box_braids,8.06,28,13,0,0,0,6,4,11,hairspray_box_braids,14.0,13.666666666666666,1.8571428571428572,4.0
2024-11-09,premium_braiding_hair,box_braids,18.52,23,23,0,1,0,10,5,11,premium_braiding_hair_box_braids,42.0,27.0,2.090909090909091,2.090909090909091
2024-11-09,standard_braiding_hair,knotless,15.22,52,35,0,1,0,9,5,11,standard_braiding_hair_knotless,36.0,33.333333333333336,3.5,5.2
2024-11-09,beads,cornrows,4.75,45,31,0,1,0,9,5,11,beads_cornrows,21.0,23.333333333333332,3.1,4.5
2024-11-09,edge_control,knotless,6.93,32,20,0,1,0,9,5,11,edge_control_knotless,17.0,16.666666666666668,2.0,3.2
2024-11-09,hair_gel,box_braids,5.3,73,17,0,1,0,9,5,11,hair_gel_box_braids,14.0,13.0,1.7,7.3
2024-11-09,mousse,knotless,9.4,79,40,0,1,0,18,5,11,mousse_knotless,25.0,32.0,2.1052631578947367,4.157894736842105
2024-11-09,hairspray,box_braids,7.93,72,19,1,1,0,10,5,11,hairspray_box_braids,13.0,15.333333333333334,1.7272727272727273,6.545454545454546
2024-11-10,premium_braiding_hair,twists,18.25,51,34,0,1,0,15,6,11,premium_braiding_hair_twists,23.0,33.0,2.125,3.1875
2024-11-10,standard_braiding_hair,box_braids,14.49,54,40,0,1,0,10,6,11,standard_braiding_hair_box_braids,35.0,37.0,3.6363636363636362,4.909090909090909
2024-11-10,beads,cornrows,4.19,77,51,1,1,0,18,6,11,beads_cornrows,31.0,34.333333333333336,2.6842105263157894,4.052631578947368
2024-11-10,edge_control,box_braids,5.59,73,25,1,1,0,6,6,11,edge_control_box_braids,20.0,20.666666666666668,3.5714285714285716,10.428571428571429
2024-11-10,hair_gel,box_braids,4.45,52,20,0,1,0,7,6,11,hair_gel_box_braids,17.0,17.0,2.5,6.5
2024-11-10,mousse,twists,7.83,74,33,0,1,0,10,6,11,mousse_twists,40.0,32.666666666666664,3.0,6.7272727272727275
2024-11-10,hairspray,cornrows,7.24,19,18,0,1,0,16,6,11,hairspray_cornrows,19.0,16.666666666666668,1.0588235294117647,1.1176470588235294
2024-11-11,premium_braiding_hair,box_braids,16.97,40,40,0,0,0,11,0,11,premium_braiding_hair_box_braids,34.0,32.333333333333336,3.3333333333333335,3.3333333333333335
2024-11-11,standard_braiding_hair,box_braids,14.86,47,46,1,0,0,8,0,11,standard_braiding_hair_box_braids,40.0,40.333333333333336,5.111111111111111,5.222222222222222
2024-11-11,beads,knotless,4.45,73,25,1,0,0,8,0,11,beads_knotless,51.0,35.666666666666664,2.7777777777777777,8.11111111111111
2024-11-11,edge_control,knotless,8.95,16,16,0,0,0,13,0,11,edge_control_knotless,25.0,20.333333333333332,1.1428571428571428,1.1428571428571428
2024-11-11,hair_gel,knotless,6.2,52,19,0,0,0,10,0,11,hair_gel_knotless,20.0,18.666666666666668,1.7272727272727273,4.7272727272727275
2024-11-11,mousse,twists,8.41,45,20,1,0,0,6,0,11,mousse_twists,33.0,31.0,2.857142857142857,6.428571428571429
2024-11-11,hairspray,knotless,7.92,39,14,0,0,0,8,0,11,hairspray_knotless,18.0,17.0,1.5555555555555556,4.333333333333333
2024-11-12,premium_braiding_hair,cornrows,19.11,54,44,1,0,0,6,1,11,premium_braiding_hair_cornrows,40.0,39.333333333333336,6.285714285714286,7.714285714285714
2024-11-12,standard_braiding_hair,twists,15.77,25,25,1,0,0,12,1,11,standard_braiding_hair_twists,46.0,37.0,1.9230769230769231,1.9230769230769231
2024-11-12,beads,box_braids,4.89,46,23,1,0,0,7,1,11,beads_box_braids,25.0,33.0,2.875,5.75
2024-11-12,edge_control,twists,6.25,56,22,1,0,0,11,1,11,edge_control_twists,16.0,21.0,1.8333333333333333,4.666666666666667
2024-11-12,hair_gel,twists,6.76,66,13,1,0,0,11,1,11,hair_gel_twists,19.0,17.333333333333332,1.0833333333333333,5.5
2024-11-12,mousse,twists,10.14,49,29,0,0,0,12,1,11,mousse_twists,20.0,27.333333333333332,2.230769230769231,3.769230769230769
2024-11-12,hairspray,cornrows,9.57,40,15,1,0,0,13,1,11,hairspray_cornrows,14.0,15.666666666666666,1.0714285714285714,2.857142857142857
2024-11-13,premium_braiding_hair,box_braids,17.82,62,40,0,0,0,5,2,11,premium_braiding_hair_box_braids,44.0,41.333333333333336,6.666666666666667,10.333333333333334
2024-11-13,standard_braiding_hair,twists,14.71,17,17,0,0,0,8,2,11,standard_braiding_hair_twists,25.0,29.333333333333332,1.8888888888888888,1.8888888888888888
2024-11-13,beads,cornrows,5.86,24,22,0,0,0,9,2,11,beads_cornrows,23.0,23.333333333333332,2.2,2.4
2024-11-13,edge_control,twists,8.47,64,17,0,0,0,9,2,11,edge_control_twists,22.0,18.333333333333332,1.7,6.4
2024-11-13,hair_gel,knotless,6.22,52,15,0,0,0,9,2,11,hair_gel_knotless,13.0,15.666666666666666,1.5,5.2
2024-11-13,mousse,box_braids,8.43,45,26,1,0,0,7,2,11,mousse_box_braids,29.0,25.0,3.25,5.625
